id,name,raceName,superRaceName,levelMin,levelMax,isBoss,isMiniBoss,correspondingMiniBossId,isQuestMonster,canTackle,aggressiveZoneSize,speedAdjust
2917,Lafairé Danlsak,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
2918,Esprit rebelle,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
2919,Fantôme de pirate,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2920,Esprirate,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2921,Esprit de boulet,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2922,Cromignons,Avis de recherche de Frigost,Créatures de quête,5,5,False,False,0,False,False,3,0
2923,Mefisto,Avis de recherche de Frigost,Créatures de quête,150,150,False,False,0,False,False,3,0
2924,Obsidiantre,Sulfurieux,Créatures de Frigost,160,160,False,False,0,False,False,3,-2
2928,Kanimodo,Monstres de quête,Créatures de quête,150,150,False,False,0,False,False,3,2
2929,Frigostien Saoul,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
2930,Brigand Frigostien,Monstres de quête,Créatures de quête,70,70,False,False,0,False,False,3,0
2932,Gobosteur,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2933,Sapeur,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2934,Ouilleur,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2935,Marôdeur,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2936,Perkü,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2937,Courtilieur,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2938,Gros Med,Monstres de quête,Créatures de quête,800,1000,False,False,0,False,False,3,0
2940,Smilomouth invoqué,Monstres de quête,Créatures de quête,126,134,False,False,0,False,False,3,2
2941,Gobus,Gobelins de Sakaï,Créatures de Frigost,182,190,False,False,0,False,False,3,0
2942,Grolloum,Gobelins de Sakaï,Créatures de Frigost,190,190,False,False,0,False,False,3,0
2947,Scroutch,Monstres de quête,Créatures de quête,120,200,False,False,0,False,False,3,2
2948,Odrome,Monstres de quête,Créatures de quête,120,200,False,False,0,False,False,3,0
2949,Biboulga,Monstres de quête,Créatures de quête,130,200,False,False,0,False,False,3,2
2950,Pitraille,Équipage du Grolandais,Créatures de Frigost,142,150,False,False,0,False,False,3,0
2951,Pougnette,Sulfurieux,Créatures de Frigost,160,160,False,False,0,False,False,3,0
2954,Coffre Vorace,Monstres de quête,Créatures de quête,140,180,False,False,0,False,False,3,0
2955,Hamrack,Équipage du Grolandais,Créatures de Frigost,150,150,False,False,0,False,False,3,0
2960,Kanniboul Ebil,Kannibouls de Moon,Créatures de l'île de Moon,60,60,False,False,0,False,False,3,0
2961,Poupée Aycetroy,Kannibouls de Moon,Créatures de l'île de Moon,52,60,False,False,0,False,False,3,0
2963,Diogène,Monstres de quête,Créatures de quête,132,144,False,False,0,False,False,3,2
2965,Fleuro,Bléros,Créatures de Frigost,182,190,False,False,0,False,False,3,2
2966,Blérice,Bléros,Créatures de Frigost,182,190,False,False,0,False,False,3,3
2967,Tengu Givrefoux,Givrefoux,Créatures de Frigost,170,170,False,False,0,False,False,3,1
2968,Korriandre,Sylvesprits,Créatures de Frigost,180,180,False,False,0,False,False,3,2
2969,Sporakne,Sylvesprits,Créatures de Frigost,180,180,False,False,0,False,False,3,3
2970,Fuji Givrefoux,Avis de recherche de Frigost,Créatures de quête,190,190,False,False,0,False,False,3,-1
2971,Germe de Dremoan,Avis de recherche de Frigost,Créatures de quête,1,5,False,False,0,False,False,3,0
2975,Boostache,Maison Fantôme,Créatures de la Foire du Trool,40,40,False,False,0,False,False,3,0
2976,Ashi-magari,Maison Fantôme,Créatures de la Foire du Trool,40,40,False,False,0,False,False,3,0
2977,Atomystique instable,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,2
2978,Pougnette enragée,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2979,Ondine démoniaque,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2980,Résidu de lave,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2981,Glace fondue,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
2982,Kami Givrefoux,Givrefoux,Créatures de Frigost,162,170,False,False,0,False,False,3,1
2983,La Créature,Monstres de quête,Créatures de quête,900,900,False,False,0,False,False,3,-3
2984,Belin,Monstres de quête,Créatures de quête,150,200,False,False,0,False,False,3,1
2985,Maho Tsétougivré,Monstres de quête,Créatures de quête,184,196,False,False,0,False,False,3,0
2986,Kolosso,Bléros,Créatures de Frigost,190,190,False,False,0,False,False,3,1
2987,Glourmand,Gloursons,Créatures de Frigost,182,190,False,False,0,False,False,3,-2
2988,Glouragan,Gloursons,Créatures de Frigost,182,190,False,False,0,False,False,3,-2
2989,Meliglours,Gloursons,Créatures de Frigost,182,190,False,False,0,False,False,3,2
2990,Foune,Monstres de quête,Créatures de quête,170,200,False,False,0,False,False,3,1
2991,Toto,Monstres de quête,Créatures de quête,180,200,False,False,0,False,False,3,2
2992,Professeur Xa,Bléros,Créatures de Frigost,190,190,False,False,0,False,False,3,0
2993,Boufmouth dressé,Monstres de quête,Créatures de quête,94,114,False,False,0,False,False,3,0
2995,Kwakwa,Kwaks,Créatures d'Amakna,50,50,False,False,0,False,False,3,0
3096,Crowneille,Sidimonstres,Créatures de Sidimote,62,70,False,False,2440,False,False,3,0
3097,Kolérat de Laboratoire,Monstres de quête,Créatures de quête,58,70,False,False,0,False,False,3,0
3098,Ouginak Déchaîné,Monstres de quête,Créatures de quête,60,72,False,False,0,False,False,3,0
3099,Scorbute Renforcé,Monstres de quête,Créatures de quête,60,72,False,False,0,False,False,3,0
3100,Nelween,Sidimonstres,Créatures de Sidimote,70,70,False,False,0,False,False,3,0
3102,Agent de sécurité asphyxié,Monstres de quête,Créatures de quête,20,20,False,False,0,False,False,3,0
3106,Cadeau animé,Monstres de Nowel,Créatures de Nowel,1,3,False,False,0,False,False,3,0
3107,Peluche tofu,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
3108,Peluche bouftou,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
3109,Peluche wabbit,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
3111,Dopeul Roublard,Dopeuls de Temple,Créatures de quête,20,220,False,False,0,False,False,3,0
3112,Explobombe,Invocations de classe Roublard,Créatures invoquées,1,1,False,False,0,False,False,3,0
3113,Tornabombe,Invocations de classe Roublard,Créatures invoquées,1,1,False,False,0,False,False,3,0
3114,Bombe à Eau,Invocations de classe Roublard,Créatures invoquées,1,1,False,False,0,False,False,3,0
3117,Dragodinde de Nowel,Monstres de Nowel,Créatures de Nowel,42,50,False,False,0,False,False,3,0
3118,Dragodinde de Nowel sauvage,Monstres de Nowel,Créatures de Nowel,102,110,False,False,0,False,False,3,0
3119,Dragodinde de Nowel fougueuse,Monstres de Nowel,Créatures de Nowel,172,180,False,False,0,False,False,3,0
3120,Roublabot,Invocations de classe Roublard,Créatures invoquées,1,5,False,False,0,False,False,3,0
3132,Dopeul Zobal,Dopeuls de Temple,Créatures de quête,20,220,False,False,0,False,False,3,0
3133,Petit Cadeau animé,Monstres de Nowel,Créatures de Nowel,1,3,False,False,0,False,False,3,0
3137,Gorgouille,Porcos,Créatures d'Amakna,400,800,False,False,0,False,False,3,0
3138,Zamawa,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
3140,Créature d'Otomaï,Monstres de quête,Créatures de quête,20,200,False,False,0,False,False,3,0
3142,Grozilla,Monstres de Vulkania,Créatures de Vulkania,400,800,False,False,0,False,False,3,0
3143,Grasmera,Monstres de Vulkania,Créatures de Vulkania,400,800,False,False,0,False,False,3,0
3144,Krokille Juvénile Crue,Monstres de Vulkania,Créatures de Vulkania,25,25,False,False,0,False,False,3,0
3145,Krokille Juvénile Insipide,Monstres de Vulkania,Créatures de Vulkania,20,40,False,False,3181,False,False,3,0
3146,Krokille Juvénile Boueuse,Monstres de Vulkania,Créatures de Vulkania,20,40,False,False,3178,False,False,3,0
3147,Krokille Juvénile Incandescente,Monstres de Vulkania,Créatures de Vulkania,20,40,False,False,3180,False,False,3,0
3148,Krokille Juvénile Humide,Monstres de Vulkania,Créatures de Vulkania,20,40,False,False,3179,False,False,3,0
3149,Krokille Juvénile Sèche,Monstres de Vulkania,Créatures de Vulkania,20,40,False,False,3182,False,False,3,0
3150,Krokille Novice Insipide,Monstres de Vulkania,Créatures de Vulkania,50,90,False,False,3186,False,False,3,0
3151,Krokille Novice Boueuse,Monstres de Vulkania,Créatures de Vulkania,50,90,False,False,3183,False,False,3,0
3152,Krokille Novice Incandescente,Monstres de Vulkania,Créatures de Vulkania,50,90,False,False,3185,False,False,3,0
3153,Krokille Novice Humide,Monstres de Vulkania,Créatures de Vulkania,50,90,False,False,3184,False,False,3,0
3154,Krokille Novice Sèche,Monstres de Vulkania,Créatures de Vulkania,50,90,False,False,3187,False,False,3,0
3155,Krokille Mature Insipide,Monstres de Vulkania,Créatures de Vulkania,100,140,False,False,3191,False,False,3,0
3156,Krokille Mature Boueuse,Monstres de Vulkania,Créatures de Vulkania,100,140,False,False,3188,False,False,3,0
3157,Krokille Mature Incandescente,Monstres de Vulkania,Créatures de Vulkania,100,140,False,False,3190,False,False,3,0
3158,Krokille Mature Humide,Monstres de Vulkania,Créatures de Vulkania,100,140,False,False,3189,False,False,3,0
3159,Krokille Mature Sèche,Monstres de Vulkania,Créatures de Vulkania,100,140,False,False,3192,False,False,3,0
3160,Krokille Vénérable Insipide,Monstres de Vulkania,Créatures de Vulkania,150,198,False,False,3196,False,False,3,0
3161,Krokille Vénérable Boueuse,Monstres de Vulkania,Créatures de Vulkania,150,198,False,False,3193,False,False,3,0
3162,Krokille Vénérable Incandescente,Monstres de Vulkania,Créatures de Vulkania,150,198,False,False,3195,False,False,3,0
3163,Krokille Vénérable Humide,Monstres de Vulkania,Créatures de Vulkania,150,198,False,False,3194,False,False,3,0
3164,Krokille Vénérable Sèche,Monstres de Vulkania,Créatures de Vulkania,150,198,False,False,3197,False,False,3,0
3165,Krokille Novice Crue,Monstres de Vulkania,Créatures de Vulkania,75,75,False,False,0,False,False,3,0
3166,Krokille Mature Crue,Monstres de Vulkania,Créatures de Vulkania,125,125,False,False,0,False,False,3,0
3167,Krokille Vénérable Crue,Monstres de Vulkania,Créatures de Vulkania,175,175,False,False,0,False,False,3,0
3168,Krokille de Mer,Monstres de Vulkania,Créatures de Vulkania,25,175,False,False,0,False,False,3,0
3169,Roublard Akiri,Monstres de quête de Vulkania,Créatures de quête,10,85,False,False,0,False,False,3,0
3170,Capitaine Hébreuze,Monstres de quête de Vulkania,Créatures de quête,20,170,False,False,0,False,False,3,0
3171,Roublard Ticho,Monstres de quête de Vulkania,Créatures de quête,10,85,False,False,0,False,False,3,0
3172,Sousouris Touriste,Monstres de Vulkania,Créatures de Vulkania,1,1,False,False,0,False,False,3,0
3178,Krokette la Croustillante,Archimonstres,Créatures Archimonstres,20,40,False,False,0,False,False,3,0
3179,Krokillage la Marine,Archimonstres,Créatures Archimonstres,20,40,False,False,0,False,False,3,0
3180,Krokcinelle la Tâchetée,Archimonstres,Créatures Archimonstres,20,40,False,False,0,False,False,3,0
3181,Krokikrisp la Céréalière,Archimonstres,Créatures Archimonstres,20,40,False,False,0,False,False,3,0
3182,Krokis l'Esquissée,Archimonstres,Créatures Archimonstres,20,40,False,False,0,False,False,3,0
3183,Krokenjambe la Tombeuse,Archimonstres,Créatures Archimonstres,50,90,False,False,0,False,False,3,0
3184,Kroktail la Désaltérante,Archimonstres,Créatures Archimonstres,50,90,False,False,0,False,False,3,0
3185,Krokotte la Minutée,Archimonstres,Créatures Archimonstres,50,90,False,False,0,False,False,3,0
3186,Krokée l'Entamée,Archimonstres,Créatures Archimonstres,50,90,False,False,0,False,False,3,0
3187,Krokblanche l'Immaculée,Archimonstres,Créatures Archimonstres,50,90,False,False,0,False,False,3,0
3188,Krokrodaille la Mordante,Archimonstres,Créatures Archimonstres,100,140,False,False,0,False,False,3,0
3189,Kroknemboure la Mousseuse,Archimonstres,Créatures Archimonstres,100,140,False,False,0,False,False,3,0
3190,Krokine l'Allumeuse,Archimonstres,Créatures Archimonstres,100,140,False,False,0,False,False,3,0
3191,Krokue la Trompée,Archimonstres,Créatures Archimonstres,100,140,False,False,0,False,False,3,0
3192,Krokpit la Pilotée,Archimonstres,Créatures Archimonstres,100,140,False,False,0,False,False,3,0
3193,Krokage la Vorace,Archimonstres,Créatures Archimonstres,150,198,False,False,0,False,False,3,0
3194,Krokillagée la Sage,Archimonstres,Créatures Archimonstres,150,198,False,False,0,False,False,3,0
3195,Krokuite la Calcinée,Archimonstres,Créatures Archimonstres,150,198,False,False,0,False,False,3,0
3196,Krokobure la Maudite,Archimonstres,Créatures Archimonstres,150,198,False,False,0,False,False,3,0
3197,Krokrane la Distordue,Archimonstres,Créatures Archimonstres,150,198,False,False,0,False,False,3,0
3203,Saykou Aychwesh,Monstres de quête,Créatures de quête,10,10,False,False,0,False,False,3,0
3204,Pote,Monstres de quête,Créatures de quête,5,5,False,False,0,False,False,3,0
3205,Ramane Strubien,Rats Strubiens,Créatures d'Astrub,22,30,False,False,0,False,False,3,0
3215,Redolphe,Monstres de quête de Nowel,Créatures de quête,85,85,False,False,0,False,False,3,0
3216,Cafard Fadet,Monstres de quête de Nowel,Créatures de quête,125,125,False,False,0,False,False,3,0
3217,Oogie Betty,Monstres de quête de Nowel,Créatures de quête,150,150,False,False,0,False,False,3,0
3218,Glugubrr,Monstres de quête de Nowel,Créatures de quête,25,25,False,False,0,False,False,3,0
3219,Cafard Fadet immature,Monstres de quête de Nowel,Créatures de quête,1,1,False,False,0,False,False,3,0
3220,Cadob'Oum,Monstres de Nowel,Créatures de Nowel,1,1,False,False,0,False,False,3,0
3221,G.O. Vans,Monstres de quête de Nowel,Créatures de quête,30,190,False,False,0,False,False,3,0
3222,Mel Chiow,Monstres de quête de Nowel,Créatures de quête,15,95,False,False,0,False,False,3,0
3223,Balt Azaw,Monstres de quête de Nowel,Créatures de quête,15,95,False,False,0,False,False,3,0
3224,Gas Pawd,Monstres de quête de Nowel,Créatures de quête,15,95,False,False,0,False,False,3,0
3226,Gros Troud,Monstres de quête de Nowel,Créatures de quête,25,25,False,False,0,False,False,3,0
3227,Greg Emilioner,Monstres de quête de Nowel,Créatures de quête,85,85,False,False,0,False,False,3,0
3228,Spik Izzy,Monstres de quête de Nowel,Créatures de quête,80,80,False,False,0,False,False,3,0
3229,Znarfak Fak,Monstres de quête de Nowel,Créatures de quête,125,125,False,False,0,False,False,3,0
3230,Chef Gludotek,Monstres de quête de Nowel,Créatures de quête,30,30,False,False,0,False,False,3,0
3231,Glupperkut,Monstres de quête de Nowel,Créatures de quête,150,150,False,False,0,False,False,3,0
3233,Envoyé du roi Allister,Monstres de quête,Créatures de quête,70,70,False,False,0,False,False,3,0
3234,Fuji Givrefoux Nourricière,Givrefoux,Créatures de Frigost,190,190,False,False,0,False,False,3,-1
3235,Boostache Prépubère,Maison Fantôme,Créatures de la Foire du Trool,32,40,False,False,0,False,False,3,0
3238,Chafer Rōnin,Chafers,Créatures des cimetières,40,40,False,False,0,False,False,3,0
3239,Chafer Draugr,Chafers,Créatures des cimetières,42,50,False,False,2589,False,False,3,0
3240,Chafer Primitif,Chafers,Créatures des cimetières,34,42,False,False,0,False,False,3,0
3247,Espwit Wabbit Affamé,Monstres de quête,Créatures de quête,50,50,False,False,0,False,False,3,0
3270,Feu Vif,Feux spirituels,Créatures d'Incarnam,1,5,False,False,0,False,False,3,3
3271,Feu de Joie,Feux spirituels,Créatures d'Incarnam,1,5,False,False,0,False,False,3,3
3272,Feu Furieux,Feux spirituels,Créatures d'Incarnam,1,5,False,False,0,False,False,3,3
3273,Feu Follet,Feux spirituels,Créatures d'Incarnam,1,5,False,False,0,False,False,3,3
3277,Mal de Kwoan,Monstres de quête,Créatures de quête,20,30,False,False,0,False,False,3,0
3278,Dame au Chapeau Rose,Monstres de quête de Vulkania,Créatures de quête,20,170,False,False,0,False,False,3,0
3279,Nitrô,Monstres de quête de Vulkania,Créatures de quête,20,170,False,False,0,False,False,3,0
3280,Roublard Kebuz,Monstres de quête de Vulkania,Créatures de quête,20,170,False,False,0,False,False,3,0
3281,Bwak de Vent,Kwaks,Créatures d'Amakna,42,50,False,False,0,False,False,3,0
3282,Bwak de Glace,Kwaks,Créatures d'Amakna,42,50,False,False,0,False,False,3,0
